"","landscape","site","year","uniqueID","spring.start","spring.end","spring.gap.start","spring.gap.end","spring.exposure","summer.start","summer.end","summer.gap.start","summer.gap.end","summer.exposure","total.exposure","honey.bee.abund","richness","total.abundance"
"935","WAN","WAN02",2019,"WAN022019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,11,45,248
"936","WAN","WAN03",2019,"WAN032019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,7,35,152
"937","WAN","WAN04",2019,"WAN042019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,6,47,347
"938","WAN","WAN05",2019,"WAN052019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,4,41,214
"939","WAN","WAN06",2019,"WAN062019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,9,46,223
"940","WAN","WAN07",2019,"WAN072019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,6,21,46
"941","WAN","WAN08",2019,"WAN082019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,2019-08-07,2019-08-21,29,71,1,22,136
"942","WAN","WAN09",2019,"WAN092019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,17,53,814
"943","WAN","WAN10",2019,"WAN102019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,6,51,248
"944","WAN","WAN11",2019,"WAN112019",2019-04-17,2019-05-15,NA,NA,28,2019-07-24,2019-08-07,NA,NA,14,42,1,11,62
"945","WAN","WAN12",2019,"WAN122019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,23,41,436
"946","WAN","WAN13",2019,"WAN132019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,13,43,295
"947","WAN","WAN14",2019,"WAN142019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,1,36,92
"948","WAN","WAN15",2019,"WAN152019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,5,37,86
"949","WAN","WAN16",2019,"WAN162019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,2019-08-07,2019-08-21,29,71,5,28,81
"950","FBG","FBG01",2020,"FBG012020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,14,45,301
"951","FBG","FBG02",2020,"FBG022020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,24,36,93
"952","FBG","FBG03",2020,"FBG032020",2020-05-13,2020-05-27,NA,NA,14,2020-07-22,2020-09-02,NA,NA,42,56,5,24,44
"953","FBG","FBG04",2020,"FBG042020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,10,35,100
"954","FBG","FBG05",2020,"FBG052020",2020-04-15,2020-05-13,NA,NA,28,2020-07-22,2020-08-19,NA,NA,28,56,11,38,116
"955","FBG","FBG06",2020,"FBG062020",2020-04-29,2020-05-27,NA,NA,28,2020-07-22,2020-09-02,NA,NA,42,70,5,31,79
"956","FBG","FBG07",2020,"FBG072020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,1,26,58
"957","FBG","FBG08",2020,"FBG082020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,0,24,146
"958","FBG","FBG09",2020,"FBG092020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,11,48,748
"959","FBG","FBG10",2020,"FBG102020",2020-04-29,2020-05-27,NA,NA,28,2020-07-22,2020-09-02,NA,NA,42,70,14,37,137
"960","FBG","FBG11",2020,"FBG112020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,2020-08-05,2020-08-19,28,70,6,31,121
"961","FBG","FBG12",2020,"FBG122020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,1,30,109
"962","FBG","FBG13",2020,"FBG132020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,23,50,228
"963","FBG","FBG14",2020,"FBG142020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,12,40,155
"964","FBG","FBG15",2020,"FBG152020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-08-19,NA,NA,28,70,5,28,69
"965","FBG","FBG16",2020,"FBG162020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,22,34,69
"966","GFH","GFH01",2020,"GFH012020",2020-04-16,2020-05-29,NA,NA,43,2020-07-23,2020-09-03,NA,NA,42,85,7,21,55
"967","GFH","GFH02",2020,"GFH022020",2020-04-16,2020-05-29,NA,NA,43,2020-07-23,2020-09-03,NA,NA,42,85,3,42,144
"968","GFH","GFH03",2020,"GFH032020",2020-04-16,2020-05-29,NA,NA,43,2020-07-23,2020-09-03,NA,NA,42,85,21,48,185
"969","GFH","GFH04",2020,"GFH042020",2020-04-16,2020-05-29,NA,NA,43,2020-07-23,2020-09-03,NA,NA,42,85,25,30,116
"970","GFH","GFH05",2020,"GFH052020",2020-04-16,2020-05-29,NA,NA,43,2020-07-23,2020-09-03,NA,NA,42,85,34,44,167
"971","GFH","GFH06",2020,"GFH062020",2020-04-16,2020-05-29,NA,NA,43,2020-07-23,2020-09-03,NA,NA,42,85,5,24,71
"972","GFH","GFH07",2020,"GFH072020",2020-04-16,2020-05-14,NA,NA,28,2020-07-23,2020-09-03,NA,NA,42,70,9,24,51
"973","GFH","GFH08",2020,"GFH082020",2020-04-16,2020-05-29,NA,NA,43,2020-07-23,2020-09-03,NA,NA,42,85,8,23,51
"974","GFH","GFH09",2020,"GFH092020",2020-04-16,2020-05-29,NA,NA,43,2020-07-23,2020-09-03,NA,NA,42,85,5,30,48
"975","GFH","GFH10",2020,"GFH102020",2020-04-16,2020-05-29,NA,NA,43,2020-07-23,2020-09-03,NA,NA,42,85,15,41,88
"976","GFH","GFH11",2020,"GFH112020",2020-04-16,2020-05-29,NA,NA,43,2020-07-23,2020-09-03,NA,NA,42,85,5,60,237
"977","GFH","GFH12",2020,"GFH122020",2020-04-16,2020-05-29,NA,NA,43,2020-07-23,2020-09-03,NA,NA,42,85,10,43,101
"978","GFH","GFH13",2020,"GFH132020",2020-04-16,2020-05-29,NA,NA,43,2020-07-23,2020-09-03,NA,NA,42,85,48,40,91
"979","GFH","GFH14",2020,"GFH142020",2020-04-16,2020-05-29,NA,NA,43,2020-07-23,2020-09-03,NA,NA,42,85,27,32,127
"980","GFH","GFH15",2020,"GFH152020",2020-04-16,2020-05-29,NA,NA,43,2020-07-23,2020-09-03,NA,NA,42,85,8,40,415
"981","GFH","GFH16",2020,"GFH162020",2020-04-16,2020-05-29,NA,NA,43,2020-07-23,2020-09-03,NA,NA,42,85,103,38,101
"982","HAR","HAR01",2020,"HAR012020",2020-04-14,2020-05-26,NA,NA,42,2020-08-04,2020-09-01,NA,NA,28,70,3,27,65
"983","HAR","HAR02",2020,"HAR022020",2020-04-14,2020-05-26,NA,NA,42,2020-07-21,2020-09-01,2020-08-04,2020-08-18,28,70,14,36,146
"984","HAR","HAR03",2020,"HAR032020",2020-04-14,2020-05-26,NA,NA,42,2020-07-21,2020-09-01,NA,NA,42,84,4,21,100
"985","HAR","HAR04",2020,"HAR042020",2020-04-14,2020-05-26,NA,NA,42,2020-07-21,2020-09-01,NA,NA,42,84,2,29,94
"986","HAR","HAR05",2020,"HAR052020",2020-04-14,2020-05-26,NA,NA,42,2020-07-21,2020-09-01,NA,NA,42,84,36,41,232
"987","HAR","HAR06",2020,"HAR062020",2020-04-14,2020-05-26,NA,NA,42,2020-07-21,2020-09-01,NA,NA,42,84,3,36,84
"988","HAR","HAR07",2020,"HAR072020",2020-04-14,2020-05-26,NA,NA,42,2020-07-21,2020-09-01,NA,NA,42,84,8,18,61
"989","HAR","HAR08",2020,"HAR082020",2020-04-14,2020-05-26,NA,NA,42,2020-07-21,2020-09-01,NA,NA,42,84,3,22,62
"990","HAR","HAR09",2020,"HAR092020",2020-04-14,2020-05-26,NA,NA,42,2020-07-21,2020-09-01,NA,NA,42,84,27,37,120
"991","HAR","HAR10",2020,"HAR102020",2020-04-14,2020-05-26,NA,NA,42,2020-07-21,2020-09-01,NA,NA,42,84,7,41,182
"992","HAR","HAR11",2020,"HAR112020",2020-04-28,2020-05-26,NA,NA,28,2020-07-21,2020-09-01,NA,NA,42,70,12,30,53
"993","HAR","HAR12",2020,"HAR122020",2020-04-14,2020-05-26,NA,NA,42,2020-07-21,2020-09-01,NA,NA,42,84,2,22,46
"994","HAR","HAR13",2020,"HAR132020",2020-04-14,2020-05-26,NA,NA,42,2020-07-21,2020-09-01,NA,NA,42,84,41,19,34
"995","HAR","HAR14",2020,"HAR142020",2020-04-14,2020-05-26,NA,NA,42,2020-07-21,2020-09-01,NA,NA,42,84,42,22,111
"996","HAR","HAR15",2020,"HAR152020",2020-04-14,2020-05-26,NA,NA,42,2020-07-21,2020-09-01,2020-08-18,2020-08-17,43,85,16,36,299
"997","HAR","HAR16",2020,"HAR162020",2020-04-14,2020-05-26,NA,NA,42,2020-07-21,2020-09-01,NA,NA,42,84,27,38,116
"998","SIP","SIP01",2020,"SIP012020",2020-04-16,2020-05-29,2020-04-30,2020-05-14,29,2020-07-23,2020-09-03,NA,NA,42,71,5,29,77
"999","SIP","SIP02",2020,"SIP022020",2020-04-16,2020-05-29,2020-04-30,2020-05-14,29,2020-07-23,2020-09-03,NA,NA,42,71,23,26,67
"1000","SIP","SIP03",2020,"SIP032020",2020-05-14,2020-05-29,NA,NA,15,2020-07-23,2020-09-03,NA,NA,42,57,6,30,59
"1001","SIP","SIP05",2020,"SIP052020",2020-04-16,2020-05-29,2020-04-30,2020-05-14,29,2020-07-23,2020-09-03,NA,NA,42,71,6,26,50
"1002","SIP","SIP06",2020,"SIP062020",2020-05-14,2020-05-29,NA,NA,15,2020-07-23,2020-09-03,NA,NA,42,57,7,20,49
"1003","SIP","SIP07",2020,"SIP072020",2020-05-14,2020-05-29,NA,NA,15,2020-07-23,2020-09-03,NA,NA,42,57,6,29,89
"1004","SIP","SIP08",2020,"SIP082020",2020-04-16,2020-05-29,2020-04-30,2020-05-14,29,2020-07-23,2020-09-03,NA,NA,42,71,0,25,59
"1005","SIP","SIP09",2020,"SIP092020",2020-04-16,2020-05-29,2020-04-30,2020-05-14,29,2020-07-23,2020-09-03,NA,NA,42,71,1,19,54
"1006","SIP","SIP10",2020,"SIP102020",2020-04-16,2020-05-29,2020-05-29,2020-04-16,29,2020-07-23,2020-09-03,NA,NA,42,71,5,21,62
"1007","SIP","SIP11",2020,"SIP112020",NA,NA,NA,NA,NA,2020-07-23,2020-09-03,NA,NA,42,NA,2,11,15
"1008","SIP","SIP12",2020,"SIP122020",2020-04-16,2020-05-29,2020-04-30,2020-05-14,29,2020-07-23,2020-09-03,NA,NA,42,71,8,20,49
"1009","SIP","SIP13",2020,"SIP132020",2020-04-16,2020-05-29,2020-04-30,2020-05-14,29,2020-08-06,2020-09-03,NA,NA,28,57,3,16,40
"1010","SIP","SIP14",2020,"SIP142020",2020-04-16,2020-05-29,2020-04-30,2020-05-14,29,2020-07-23,2020-09-03,NA,NA,42,71,5,26,58
"1011","SIP","SIP15",2020,"SIP152020",2020-04-16,2020-05-29,2020-04-30,2020-05-14,29,2020-07-23,2020-09-03,NA,NA,42,71,6,30,81
"1012","SIP","SIP16",2020,"SIP162020",2020-04-16,2020-05-29,2020-04-30,2020-05-14,29,2020-07-23,2020-09-03,NA,NA,42,71,3,26,79
"1013","SST","SST01",2020,"SST012020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,2020-08-05,2020-08-19,28,70,8,40,204
"1014","SST","SST02",2020,"SST022020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,18,38,243
"1015","SST","SST03",2020,"SST032020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,14,43,428
"1016","SST","SST04",2020,"SST042020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,12,55,871
"1017","SST","SST05",2020,"SST052020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,6,39,193
"1018","SST","SST06",2020,"SST062020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,3,35,217
"1019","SST","SST07",2020,"SST072020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,2,30,86
"1020","SST","SST08",2020,"SST082020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,60,41,607
"1021","SST","SST09",2020,"SST092020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,6,49,250
"1022","SST","SST10",2020,"SST102020",2020-04-29,2020-05-27,NA,NA,28,2020-07-22,2020-09-02,NA,NA,42,70,14,41,280
"1023","SST","SST11",2020,"SST112020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,7,22,104
"1024","SST","SST12",2020,"SST122020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,11,32,258
"1025","SST","SST13",2020,"SST132020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,14,59,402
"1026","SST","SST14",2020,"SST142020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,3,42,248
"1027","SST","SST15",2020,"SST152020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,1,36,167
"1028","SST","SST16",2020,"SST162020",2020-04-15,2020-05-27,NA,NA,42,2020-07-22,2020-09-02,NA,NA,42,84,9,49,417
"1029","WAN","WAN01",2020,"WAN012020",2020-04-28,2020-05-26,NA,NA,28,2020-07-21,2020-09-01,NA,NA,42,70,12,24,56
"1030","WAN","WAN02",2020,"WAN022020",2020-04-28,2020-05-26,NA,NA,28,2020-07-21,2020-09-01,NA,NA,42,70,8,21,43
"1031","WAN","WAN03",2020,"WAN032020",2020-04-28,2020-05-26,NA,NA,28,2020-07-21,2020-09-01,NA,NA,42,70,6,16,28
"1032","WAN","WAN04",2020,"WAN042020",2020-04-28,2020-05-12,NA,NA,14,2020-07-21,2020-09-01,NA,NA,42,56,4,26,36
"1033","WAN","WAN05",2020,"WAN052020",2020-04-28,2020-05-26,NA,NA,28,2020-07-21,2020-09-01,2020-08-04,2020-08-18,28,56,11,17,84
"1034","WAN","WAN06",2020,"WAN062020",2020-04-28,2020-05-12,NA,NA,14,2020-07-21,2020-09-01,2020-08-04,2020-08-18,28,42,5,23,73
"1035","WAN","WAN07",2020,"WAN072020",2020-04-28,2020-05-26,NA,NA,28,2020-07-21,2020-09-01,NA,NA,42,70,3,14,28
"1036","WAN","WAN08",2020,"WAN082020",2020-04-28,2020-05-26,NA,NA,28,2020-07-21,2020-08-18,NA,NA,28,56,8,14,38
"1037","WAN","WAN09",2020,"WAN092020",2020-04-28,2020-05-26,NA,NA,28,2020-07-21,2020-09-01,NA,NA,42,70,18,37,172
"1038","WAN","WAN10",2020,"WAN102020",2020-04-28,2020-05-12,NA,NA,14,2020-07-21,2020-09-01,NA,NA,42,56,3,19,74
"1039","WAN","WAN11",2020,"WAN112020",2020-04-28,2020-05-26,NA,NA,28,2020-07-21,2020-08-18,NA,NA,28,56,1,8,15
"1040","WAN","WAN12",2020,"WAN122020",2020-04-28,2020-05-12,NA,NA,14,2020-07-21,2020-09-01,NA,NA,42,56,0,27,115
"1041","WAN","WAN13",2020,"WAN132020",2020-04-28,2020-05-12,NA,NA,14,2020-07-21,2020-09-01,NA,NA,42,56,0,11,17
"1042","WAN","WAN14",2020,"WAN142020",2020-04-28,2020-05-26,NA,NA,28,2020-07-21,2020-08-18,NA,NA,28,56,11,17,23
"1043","WAN","WAN15",2020,"WAN152020",2020-04-28,2020-05-12,NA,NA,14,2020-07-21,2020-09-01,NA,NA,42,56,1,22,41
"1044","WAN","WAN16",2020,"WAN162020",2020-04-28,2020-05-12,NA,NA,14,2020-07-21,2020-08-18,NA,NA,28,42,1,21,61
"1045","FBG","FBG01",2021,"FBG012021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-09-02,NA,NA,42,84,32,61,423
"1046","FBG","FBG02",2021,"FBG022021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-08-19,NA,NA,28,70,49,32,129
"1047","FBG","FBG03",2021,"FBG032021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-09-02,2021-09-02,2021-07-22,28,70,1,26,84
"1048","FBG","FBG04",2021,"FBG042021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-09-02,NA,NA,42,84,3,40,149
"1049","FBG","FBG05",2021,"FBG052021",2021-04-29,2021-05-27,NA,NA,28,2021-08-05,2021-09-02,NA,NA,28,56,4,37,143
"1050","FBG","FBG06",2021,"FBG062021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-09-02,NA,NA,42,84,8,33,157
"1051","FBG","FBG07",2021,"FBG072021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-09-02,NA,NA,42,84,5,51,410
"1052","FBG","FBG08",2021,"FBG082021",2021-04-29,2021-05-27,NA,NA,28,2021-07-22,2021-09-02,NA,NA,42,70,1,18,38
"1053","FBG","FBG09",2021,"FBG092021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-08-19,NA,NA,28,70,1,44,254
"1054","FBG","FBG10",2021,"FBG102021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-09-02,NA,NA,42,84,13,51,388
"1055","FBG","FBG11",2021,"FBG112021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-09-02,NA,NA,42,84,1,34,141
"1056","FBG","FBG12",2021,"FBG122021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-09-02,NA,NA,42,84,8,37,183
"1057","FBG","FBG13",2021,"FBG132021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-09-02,NA,NA,42,84,4,58,539
"1058","FBG","FBG14",2021,"FBG142021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-09-02,NA,NA,42,84,1,44,290
"1059","FBG","FBG15",2021,"FBG152021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-09-02,NA,NA,42,84,3,40,93
"1060","FBG","FBG16",2021,"FBG162021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-09-02,NA,NA,42,84,68,38,106
"1061","GFH","GFH01",2021,"GFH012021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-09-01,NA,NA,42,84,1,19,94
"1062","GFH","GFH02",2021,"GFH022021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-09-01,NA,NA,42,84,2,32,424
"1063","GFH","GFH03",2021,"GFH032021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-09-01,NA,NA,42,84,8,44,263
"1064","GFH","GFH04",2021,"GFH042021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-09-01,NA,NA,42,84,12,54,345
"1065","GFH","GFH05",2021,"GFH052021",2021-04-14,2021-05-12,NA,NA,28,2021-07-21,2021-09-01,NA,NA,42,70,78,43,186
"1066","GFH","GFH06",2021,"GFH062021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-09-01,NA,NA,42,84,1,27,67
"1067","GFH","GFH07",2021,"GFH072021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-09-01,NA,NA,42,84,14,20,56
"1068","GFH","GFH08",2021,"GFH082021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-09-01,NA,NA,42,84,4,28,80
"1069","GFH","GFH09",2021,"GFH092021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-09-01,NA,NA,42,84,3,25,59
"1070","GFH","GFH10",2021,"GFH102021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-09-01,NA,NA,42,84,5,39,209
"1071","GFH","GFH11",2021,"GFH112021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-09-01,NA,NA,42,84,7,34,98
"1072","GFH","GFH12",2021,"GFH122021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-09-01,NA,NA,42,84,0,39,118
"1073","GFH","GFH13",2021,"GFH132021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-09-01,NA,NA,42,84,11,27,54
"1074","GFH","GFH14",2021,"GFH142021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-09-01,NA,NA,42,84,30,37,179
"1075","GFH","GFH15",2021,"GFH152021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-09-01,NA,NA,42,84,71,36,118
"1076","GFH","GFH16",2021,"GFH162021",2021-04-14,2021-05-26,NA,NA,42,2021-08-04,2021-09-01,NA,NA,28,70,19,38,213
"1077","HAR","HAR01",2021,"HAR012021",2021-04-13,2021-05-25,NA,NA,42,2021-07-20,2021-08-31,NA,NA,42,84,2,54,423
"1078","HAR","HAR02",2021,"HAR022021",2021-04-13,2021-05-25,NA,NA,42,2021-07-20,2021-08-31,NA,NA,42,84,8,41,179
"1079","HAR","HAR03",2021,"HAR032021",2021-04-13,2021-05-25,NA,NA,42,2021-07-20,2021-08-31,NA,NA,42,84,9,30,246
"1080","HAR","HAR04",2021,"HAR042021",2021-04-13,2021-05-25,NA,NA,42,2021-07-20,2021-08-31,NA,NA,42,84,3,31,107
"1081","HAR","HAR05",2021,"HAR052021",2021-04-13,2021-05-25,NA,NA,42,2021-07-20,2021-08-31,NA,NA,42,84,18,54,228
"1082","HAR","HAR06",2021,"HAR062021",2021-04-13,2021-05-25,NA,NA,42,2021-08-03,2021-08-31,NA,NA,28,70,35,31,116
"1083","HAR","HAR07",2021,"HAR072021",2021-04-13,2021-05-25,NA,NA,42,2021-07-20,2021-08-31,NA,NA,42,84,19,27,95
"1084","HAR","HAR08",2021,"HAR082021",2021-04-13,2021-05-25,NA,NA,42,2021-07-20,2021-08-31,NA,NA,42,84,8,25,72
"1085","HAR","HAR09",2021,"HAR092021",2021-04-13,2021-05-11,NA,NA,28,2021-07-20,2021-08-31,NA,NA,42,70,20,35,196
"1086","HAR","HAR10",2021,"HAR102021",2021-04-13,2021-05-25,NA,NA,42,2021-08-03,2021-08-31,NA,NA,28,70,15,33,105
"1087","HAR","HAR11",2021,"HAR112021",2021-04-13,2021-05-25,NA,NA,42,2021-07-20,2021-08-31,NA,NA,42,84,31,46,176
"1088","HAR","HAR12",2021,"HAR122021",2021-04-13,2021-05-25,NA,NA,42,2021-07-20,2021-08-31,NA,NA,42,84,1,37,80
"1089","HAR","HAR13",2021,"HAR132021",2021-04-27,2021-05-25,NA,NA,28,2021-07-20,2021-08-31,NA,NA,42,70,34,36,101
"1090","HAR","HAR14",2021,"HAR142021",2021-04-13,2021-05-25,NA,NA,42,2021-07-20,2021-08-31,NA,NA,42,84,45,34,114
"1091","HAR","HAR15",2021,"HAR152021",2021-04-13,2021-05-25,NA,NA,42,2021-07-20,2021-08-17,NA,NA,28,70,20,45,282
"1092","HAR","HAR16",2021,"HAR162021",2021-04-13,2021-05-25,NA,NA,42,2021-08-03,2021-08-31,NA,NA,28,70,14,40,132
"1093","SIP","SIP01",2021,"SIP012021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-08-18,NA,NA,28,70,4,22,137
"1094","SIP","SIP02",2021,"SIP022021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-08-18,NA,NA,28,70,111,29,113
"1095","SIP","SIP03",2021,"SIP032021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-08-18,NA,NA,28,70,11,31,120
"1096","SIP","SIP05",2021,"SIP052021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-08-18,NA,NA,28,70,1,19,123
"1097","SIP","SIP06",2021,"SIP062021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-08-18,NA,NA,28,70,12,24,178
"1098","SIP","SIP07",2021,"SIP072021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-08-18,NA,NA,28,70,2,25,142
"1099","SIP","SIP08",2021,"SIP082021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-08-18,NA,NA,28,70,1,20,62
"1100","SIP","SIP09",2021,"SIP092021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-08-18,NA,NA,28,70,2,18,75
"1101","SIP","SIP10",2021,"SIP102021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-08-18,NA,NA,28,70,1,20,49
"1102","SIP","SIP11",2021,"SIP112021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-08-18,NA,NA,28,70,2,17,188
"1103","SIP","SIP12",2021,"SIP122021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-08-18,NA,NA,28,70,4,23,120
"1104","SIP","SIP13",2021,"SIP132021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-08-18,NA,NA,28,70,1,22,74
"1105","SIP","SIP14",2021,"SIP142021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-08-18,NA,NA,28,70,5,24,71
"1106","SIP","SIP15",2021,"SIP152021",2021-04-14,2021-05-26,2021-04-28,2021-05-12,28,2021-07-21,2021-08-18,NA,NA,28,56,3,29,203
"1107","SIP","SIP16",2021,"SIP162021",2021-04-14,2021-05-26,NA,NA,42,2021-07-21,2021-08-18,NA,NA,28,70,9,25,169
"1108","SST","SST01",2021,"SST012021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-08-19,NA,NA,28,70,38,33,118
"1109","SST","SST02",2021,"SST022021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-08-19,NA,NA,28,70,27,39,224
"1110","SST","SST03",2021,"SST032021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-08-19,NA,NA,28,70,43,36,397
"1111","SST","SST04",2021,"SST042021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-08-19,NA,NA,28,70,405,39,279
"1112","SST","SST05",2021,"SST052021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-08-19,NA,NA,28,70,119,26,142
"1113","SST","SST06",2021,"SST062021",2021-04-15,2021-05-27,2021-04-29,2021-05-13,28,2021-07-22,2021-08-19,NA,NA,28,56,26,42,291
"1114","SST","SST07",2021,"SST072021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-08-19,NA,NA,28,70,27,26,89
"1115","SST","SST08",2021,"SST082021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-08-19,NA,NA,28,70,36,29,109
"1116","SST","SST09",2021,"SST092021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-08-19,NA,NA,28,70,5,39,285
"1117","SST","SST10",2021,"SST102021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-08-19,NA,NA,28,70,19,17,97
"1118","SST","SST11",2021,"SST112021",2021-04-15,2021-05-27,NA,NA,42,2021-07-22,2021-08-19,NA,NA,28,70,313,27,84
