"","landscape","site","year","uniqueID","season","StartDate","EndDate","gap.start","gap.end","exposure","season.site.ID","richness","total.abundance"
"766","FBG","FBG06",2018,"FBG062018","spring",2018-04-18,2018-05-30,NA,NA,42,"FBG062018_spring",40,243
"767","FBG","FBG07",2018,"FBG072018","spring",2018-04-18,2018-05-30,NA,NA,42,"FBG072018_spring",32,209
"768","FBG","FBG08",2018,"FBG082018","spring",2018-04-18,2018-05-30,NA,NA,42,"FBG082018_spring",22,117
"769","FBG","FBG09",2018,"FBG092018","spring",2018-04-18,2018-05-30,NA,NA,42,"FBG092018_spring",36,202
"770","FBG","FBG10",2018,"FBG102018","spring",2018-04-18,2018-05-30,NA,NA,42,"FBG102018_spring",44,246
"771","FBG","FBG11",2018,"FBG112018","spring",2018-04-18,2018-05-30,NA,NA,42,"FBG112018_spring",47,211
"772","FBG","FBG12",2018,"FBG122018","spring",2018-04-18,2018-05-30,NA,NA,42,"FBG122018_spring",32,171
"773","FBG","FBG13",2018,"FBG132018","spring",2018-04-18,2018-05-30,NA,NA,42,"FBG132018_spring",43,239
"774","FBG","FBG14",2018,"FBG142018","spring",2018-04-18,2018-05-30,NA,NA,42,"FBG142018_spring",41,232
"775","FBG","FBG15",2018,"FBG152018","spring",2018-04-18,2018-05-30,NA,NA,42,"FBG152018_spring",34,223
"776","FBG","FBG16",2018,"FBG162018","spring",2018-04-18,2018-05-30,NA,NA,42,"FBG162018_spring",44,151
"777","GFH","GFH01",2018,"GFH012018","spring",2018-04-17,2018-05-29,NA,NA,42,"GFH012018_spring",14,42
"778","GFH","GFH02",2018,"GFH022018","spring",2018-04-17,2018-05-29,NA,NA,42,"GFH022018_spring",24,112
"779","GFH","GFH04",2018,"GFH042018","spring",2018-04-17,2018-05-29,NA,NA,42,"GFH042018_spring",35,114
"780","GFH","GFH05",2018,"GFH052018","spring",2018-04-17,2018-05-29,NA,NA,42,"GFH052018_spring",34,115
"781","GFH","GFH06",2018,"GFH062018","spring",2018-04-17,2018-05-29,NA,NA,42,"GFH062018_spring",29,137
"782","GFH","GFH07",2018,"GFH072018","spring",2018-04-17,2018-05-29,NA,NA,42,"GFH072018_spring",14,28
"783","GFH","GFH08",2018,"GFH082018","spring",2018-04-17,2018-05-29,NA,NA,42,"GFH082018_spring",19,37
"784","GFH","GFH09",2018,"GFH092018","spring",2018-04-17,2018-05-29,NA,NA,42,"GFH092018_spring",19,61
"785","GFH","GFH10",2018,"GFH102018","spring",2018-04-17,2018-05-29,NA,NA,42,"GFH102018_spring",21,38
"786","GFH","GFH11",2018,"GFH112018","spring",2018-04-17,2018-05-29,NA,NA,42,"GFH112018_spring",41,122
"787","GFH","GFH12",2018,"GFH122018","spring",2018-04-17,2018-05-29,NA,NA,42,"GFH122018_spring",23,81
"788","GFH","GFH13",2018,"GFH132018","spring",2018-04-17,2018-05-29,NA,NA,42,"GFH132018_spring",26,48
"789","GFH","GFH14",2018,"GFH142018","spring",2018-04-17,2018-05-15,NA,NA,28,"GFH142018_spring",26,73
"790","GFH","GFH15",2018,"GFH152018","spring",2018-04-17,2018-05-29,NA,NA,42,"GFH152018_spring",23,62
"791","GFH","GFH16",2018,"GFH162018","spring",2018-04-17,2018-05-29,NA,NA,42,"GFH162018_spring",33,271
"792","HAR","HAR01",2018,"HAR012018","spring",2018-04-16,2018-05-28,NA,NA,42,"HAR012018_spring",21,79
"793","HAR","HAR02",2018,"HAR022018","spring",2018-04-16,2018-05-28,NA,NA,42,"HAR022018_spring",34,197
"794","HAR","HAR03",2018,"HAR032018","spring",2018-04-16,2018-05-28,NA,NA,42,"HAR032018_spring",24,113
"795","HAR","HAR04",2018,"HAR042018","spring",2018-04-16,2018-05-28,NA,NA,42,"HAR042018_spring",19,59
"796","HAR","HAR05",2018,"HAR052018","spring",2018-04-16,2018-05-28,NA,NA,42,"HAR052018_spring",44,192
"797","HAR","HAR06",2018,"HAR062018","spring",2018-04-16,2018-05-28,NA,NA,42,"HAR062018_spring",37,144
"798","HAR","HAR07",2018,"HAR072018","spring",2018-04-16,2018-05-28,NA,NA,42,"HAR072018_spring",12,36
"799","HAR","HAR08",2018,"HAR082018","spring",2018-04-16,2018-05-28,NA,NA,42,"HAR082018_spring",18,121
"800","HAR","HAR09",2018,"HAR092018","spring",2018-04-16,2018-05-28,NA,NA,42,"HAR092018_spring",26,108
"801","HAR","HAR10",2018,"HAR102018","spring",2018-04-16,2018-05-28,NA,NA,42,"HAR102018_spring",33,131
"802","HAR","HAR11",2018,"HAR112018","spring",2018-04-16,2018-05-28,NA,NA,42,"HAR112018_spring",31,76
"803","HAR","HAR12",2018,"HAR122018","spring",2018-04-16,2018-05-28,NA,NA,42,"HAR122018_spring",22,53
"804","HAR","HAR13",2018,"HAR132018","spring",2018-04-16,2018-05-28,NA,NA,42,"HAR132018_spring",21,58
"805","HAR","HAR14",2018,"HAR142018","spring",2018-04-16,2018-05-28,NA,NA,42,"HAR142018_spring",19,62
"806","HAR","HAR15",2018,"HAR152018","spring",2018-04-16,2018-05-28,NA,NA,42,"HAR152018_spring",30,226
"807","HAR","HAR16",2018,"HAR162018","spring",2018-04-16,2018-05-28,NA,NA,42,"HAR162018_spring",40,123
"808","SIP","SIP01",2018,"SIP012018","spring",2018-04-17,2018-05-29,NA,NA,42,"SIP012018_spring",28,160
"809","SIP","SIP02",2018,"SIP022018","spring",2018-04-17,2018-05-29,NA,NA,42,"SIP022018_spring",23,49
"810","SIP","SIP03",2018,"SIP032018","spring",2018-04-17,2018-05-29,NA,NA,42,"SIP032018_spring",21,63
"811","SIP","SIP05",2018,"SIP052018","spring",2018-04-17,2018-05-29,NA,NA,42,"SIP052018_spring",28,93
"812","SIP","SIP06",2018,"SIP062018","spring",2018-04-17,2018-05-29,NA,NA,42,"SIP062018_spring",26,109
"813","SIP","SIP07",2018,"SIP072018","spring",2018-04-17,2018-05-29,NA,NA,42,"SIP072018_spring",12,24
"814","SIP","SIP08",2018,"SIP082018","spring",2018-04-17,2018-05-29,NA,NA,42,"SIP082018_spring",22,80
"815","SIP","SIP09",2018,"SIP092018","spring",2018-04-17,2018-05-29,NA,NA,42,"SIP092018_spring",25,101
"816","SIP","SIP10",2018,"SIP102018","spring",2018-04-17,2018-05-29,NA,NA,42,"SIP102018_spring",26,65
"817","SIP","SIP11",2018,"SIP112018","spring",2018-04-17,2018-05-29,NA,NA,42,"SIP112018_spring",16,61
"818","SIP","SIP12",2018,"SIP122018","spring",2018-04-17,2018-05-29,NA,NA,42,"SIP122018_spring",19,32
"819","SIP","SIP13",2018,"SIP132018","spring",2018-04-17,2018-05-29,NA,NA,42,"SIP132018_spring",19,37
"820","SIP","SIP14",2018,"SIP142018","spring",2018-04-17,2018-05-29,NA,NA,42,"SIP142018_spring",26,142
"821","SIP","SIP15",2018,"SIP152018","spring",2018-04-17,2018-05-29,NA,NA,42,"SIP152018_spring",31,79
"822","SIP","SIP16",2018,"SIP162018","spring",2018-04-17,2018-05-29,NA,NA,42,"SIP162018_spring",25,106
"823","SST","SST01",2018,"SST012018","spring",2018-04-18,2018-05-30,NA,NA,42,"SST012018_spring",56,288
"824","SST","SST02",2018,"SST022018","spring",2018-04-18,2018-05-30,NA,NA,42,"SST022018_spring",37,201
"825","SST","SST03",2018,"SST032018","spring",2018-04-18,2018-05-30,NA,NA,42,"SST032018_spring",36,353
"826","SST","SST04",2018,"SST042018","spring",2018-04-18,2018-05-30,NA,NA,42,"SST042018_spring",38,185
"827","SST","SST05",2018,"SST052018","spring",2018-04-18,2018-05-30,NA,NA,42,"SST052018_spring",33,211
"828","SST","SST06",2018,"SST062018","spring",2018-04-18,2018-05-16,NA,NA,28,"SST062018_spring",23,792
"829","SST","SST07",2018,"SST072018","spring",2018-04-18,2018-05-30,NA,NA,42,"SST072018_spring",31,121
"830","SST","SST08",2018,"SST082018","spring",2018-04-18,2018-05-30,NA,NA,42,"SST082018_spring",29,224
"831","SST","SST09",2018,"SST092018","spring",2018-04-18,2018-05-30,NA,NA,42,"SST092018_spring",38,227
"832","SST","SST10",2018,"SST102018","spring",2018-04-18,2018-05-30,NA,NA,42,"SST102018_spring",41,2889
"833","SST","SST11",2018,"SST112018","spring",2018-04-18,2018-05-30,NA,NA,42,"SST112018_spring",33,373
"834","SST","SST12",2018,"SST122018","spring",2018-04-18,2018-05-30,NA,NA,42,"SST122018_spring",37,1400
"835","SST","SST13",2018,"SST132018","spring",2018-04-18,2018-05-30,NA,NA,42,"SST132018_spring",37,278
"836","SST","SST14",2018,"SST142018","spring",2018-04-18,2018-05-30,NA,NA,42,"SST142018_spring",18,663
"837","SST","SST15",2018,"SST152018","spring",2018-04-18,2018-05-30,NA,NA,42,"SST152018_spring",32,4224
"838","SST","SST16",2018,"SST162018","spring",2018-04-18,2018-05-30,NA,NA,42,"SST162018_spring",33,954
"839","WAN","WAN01",2018,"WAN012018","spring",2018-04-16,2018-05-28,NA,NA,42,"WAN012018_spring",48,494
"840","WAN","WAN02",2018,"WAN022018","spring",2018-04-30,2018-05-28,NA,NA,28,"WAN022018_spring",28,103
"841","WAN","WAN03",2018,"WAN032018","spring",2018-04-16,2018-05-14,NA,NA,28,"WAN032018_spring",23,207
"842","WAN","WAN04",2018,"WAN042018","spring",2018-04-16,2018-05-28,NA,NA,42,"WAN042018_spring",33,268
"843","WAN","WAN05",2018,"WAN052018","spring",2018-04-16,2018-05-14,NA,NA,28,"WAN052018_spring",27,302
"844","WAN","WAN06",2018,"WAN062018","spring",2018-04-16,2018-05-28,NA,NA,42,"WAN062018_spring",28,135
"845","WAN","WAN07",2018,"WAN072018","spring",2018-04-16,2018-05-14,NA,NA,28,"WAN072018_spring",14,109
"846","WAN","WAN08",2018,"WAN082018","spring",2018-04-16,2018-05-28,NA,NA,42,"WAN082018_spring",22,175
"847","WAN","WAN09",2018,"WAN092018","spring",2018-04-16,2018-05-28,NA,NA,42,"WAN092018_spring",53,850
"848","WAN","WAN10",2018,"WAN102018","spring",2018-04-30,2018-05-28,NA,NA,28,"WAN102018_spring",18,64
"849","WAN","WAN11",2018,"WAN112018","spring",2018-04-16,2018-05-28,NA,NA,42,"WAN112018_spring",15,52
"850","WAN","WAN12",2018,"WAN122018","spring",2018-04-16,2018-05-28,NA,NA,42,"WAN122018_spring",43,429
"851","WAN","WAN13",2018,"WAN132018","spring",2018-05-14,2018-05-28,NA,NA,14,"WAN132018_spring",8,15
"852","WAN","WAN14",2018,"WAN142018","spring",2018-04-30,2018-05-28,NA,NA,28,"WAN142018_spring",17,43
"853","WAN","WAN15",2018,"WAN152018","spring",2018-04-16,2018-05-28,NA,NA,42,"WAN152018_spring",28,129
"854","WAN","WAN16",2018,"WAN162018","spring",2018-04-16,2018-05-28,NA,NA,42,"WAN162018_spring",20,61
"855","FBG","FBG01",2019,"FBG012019","spring",2019-04-15,2019-05-27,NA,NA,42,"FBG012019_spring",63,513
"856","FBG","FBG02",2019,"FBG022019","spring",2019-04-15,2019-05-27,2019-04-29,2019-05-13,28,"FBG022019_spring",40,225
"857","FBG","FBG03",2019,"FBG032019","spring",2019-04-15,2019-05-27,NA,NA,42,"FBG032019_spring",27,154
"858","FBG","FBG04",2019,"FBG042019","spring",2019-04-15,2019-05-27,NA,NA,42,"FBG042019_spring",39,248
"859","FBG","FBG05",2019,"FBG052019","spring",2019-04-29,2019-05-27,NA,NA,28,"FBG052019_spring",33,149
"860","FBG","FBG06",2019,"FBG062019","spring",2019-04-15,2019-05-27,NA,NA,42,"FBG062019_spring",37,460
"861","FBG","FBG07",2019,"FBG072019","spring",2019-04-15,2019-05-27,NA,NA,42,"FBG072019_spring",45,316
"862","FBG","FBG08",2019,"FBG082019","spring",2019-04-15,2019-05-27,NA,NA,42,"FBG082019_spring",31,146
"863","FBG","FBG09",2019,"FBG092019","spring",2019-04-15,2019-05-27,NA,NA,42,"FBG092019_spring",50,579
"864","FBG","FBG10",2019,"FBG102019","spring",2019-04-15,2019-05-27,NA,NA,42,"FBG102019_spring",43,205
"865","FBG","FBG11",2019,"FBG112019","spring",2019-04-15,2019-05-27,NA,NA,42,"FBG112019_spring",38,276
"866","FBG","FBG12",2019,"FBG122019","spring",2019-04-15,2019-05-27,NA,NA,42,"FBG122019_spring",41,214
"867","FBG","FBG13",2019,"FBG132019","spring",2019-04-15,2019-05-27,NA,NA,42,"FBG132019_spring",75,1874
"868","FBG","FBG14",2019,"FBG142019","spring",2019-04-15,2019-05-27,NA,NA,42,"FBG142019_spring",43,461
"869","FBG","FBG15",2019,"FBG152019","spring",2019-04-15,2019-05-27,NA,NA,42,"FBG152019_spring",41,499
"870","FBG","FBG16",2019,"FBG162019","spring",2019-04-15,2019-05-27,NA,NA,42,"FBG162019_spring",33,113
"871","GFH","GFH01",2019,"GFH012019","spring",2019-04-16,2019-05-29,NA,NA,43,"GFH012019_spring",5,36
"872","GFH","GFH02",2019,"GFH022019","spring",2019-04-16,2019-05-14,NA,NA,28,"GFH022019_spring",22,163
"873","GFH","GFH03",2019,"GFH032019","spring",2019-04-16,2019-05-29,NA,NA,43,"GFH032019_spring",36,330
"874","GFH","GFH04",2019,"GFH042019","spring",2019-04-16,2019-05-29,NA,NA,43,"GFH042019_spring",25,116
"875","GFH","GFH05",2019,"GFH052019","spring",2019-04-16,2019-05-29,NA,NA,43,"GFH052019_spring",30,173
"876","GFH","GFH06",2019,"GFH062019","spring",2019-04-16,2019-05-14,NA,NA,28,"GFH062019_spring",21,97
"877","GFH","GFH07",2019,"GFH072019","spring",2019-04-16,2019-05-29,NA,NA,43,"GFH072019_spring",20,123
"878","GFH","GFH08",2019,"GFH082019","spring",2019-04-16,2019-05-29,NA,NA,43,"GFH082019_spring",25,101
"879","GFH","GFH09",2019,"GFH092019","spring",2019-04-16,2019-05-29,NA,NA,43,"GFH092019_spring",17,38
"880","GFH","GFH10",2019,"GFH102019","spring",2019-04-16,2019-05-29,NA,NA,43,"GFH102019_spring",31,90
"881","GFH","GFH11",2019,"GFH112019","spring",2019-04-16,2019-05-29,NA,NA,43,"GFH112019_spring",30,89
"882","GFH","GFH12",2019,"GFH122019","spring",2019-04-16,2019-05-29,NA,NA,43,"GFH122019_spring",27,120
"883","GFH","GFH13",2019,"GFH132019","spring",2019-04-16,2019-05-29,NA,NA,43,"GFH132019_spring",20,52
"884","GFH","GFH14",2019,"GFH142019","spring",2019-04-16,2019-05-29,NA,NA,43,"GFH142019_spring",27,91
"885","GFH","GFH15",2019,"GFH152019","spring",2019-04-16,2019-05-29,NA,NA,43,"GFH152019_spring",32,137
"886","GFH","GFH16",2019,"GFH162019","spring",2019-04-16,2019-05-29,NA,NA,43,"GFH162019_spring",43,270
"887","HAR","HAR01",2019,"HAR012019","spring",2019-04-17,2019-05-29,NA,NA,42,"HAR012019_spring",33,124
"888","HAR","HAR02",2019,"HAR022019","spring",2019-04-17,2019-05-29,NA,NA,42,"HAR022019_spring",26,162
"889","HAR","HAR03",2019,"HAR032019","spring",2019-04-17,2019-05-15,NA,NA,28,"HAR032019_spring",19,220
"890","HAR","HAR04",2019,"HAR042019","spring",2019-04-17,2019-05-29,NA,NA,42,"HAR042019_spring",28,126
"891","HAR","HAR05",2019,"HAR052019","spring",2019-04-17,2019-05-29,NA,NA,42,"HAR052019_spring",45,292
"892","HAR","HAR06",2019,"HAR062019","spring",2019-04-17,2019-05-29,NA,NA,42,"HAR062019_spring",44,193
"893","HAR","HAR07",2019,"HAR072019","spring",2019-04-17,2019-05-29,NA,NA,42,"HAR072019_spring",17,177
"894","HAR","HAR08",2019,"HAR082019","spring",2019-04-17,2019-05-29,NA,NA,42,"HAR082019_spring",28,157
"895","HAR","HAR09",2019,"HAR092019","spring",2019-04-17,2019-05-29,NA,NA,42,"HAR092019_spring",36,310
"896","HAR","HAR10",2019,"HAR102019","spring",2019-04-17,2019-05-29,NA,NA,42,"HAR102019_spring",39,176
"897","HAR","HAR11",2019,"HAR112019","spring",2019-04-17,2019-05-29,NA,NA,42,"HAR112019_spring",36,87
"898","HAR","HAR12",2019,"HAR122019","spring",2019-04-17,2019-05-29,NA,NA,42,"HAR122019_spring",29,105
"899","HAR","HAR13",2019,"HAR132019","spring",2019-04-17,2019-05-29,NA,NA,42,"HAR132019_spring",23,95
"900","HAR","HAR14",2019,"HAR142019","spring",2019-04-17,2019-05-29,NA,NA,42,"HAR142019_spring",22,227
"901","HAR","HAR15",2019,"HAR152019","spring",2019-04-17,2019-05-29,NA,NA,42,"HAR152019_spring",36,277
"902","HAR","HAR16",2019,"HAR162019","spring",2019-04-17,2019-05-29,NA,NA,42,"HAR162019_spring",34,143
"903","SIP","SIP01",2019,"SIP012019","spring",2019-04-16,2019-05-29,NA,NA,43,"SIP012019_spring",22,90
"904","SIP","SIP02",2019,"SIP022019","spring",2019-04-16,2019-05-29,NA,NA,43,"SIP022019_spring",23,75
"905","SIP","SIP03",2019,"SIP032019","spring",2019-04-16,2019-05-29,NA,NA,43,"SIP032019_spring",27,199
"906","SIP","SIP05",2019,"SIP052019","spring",2019-04-16,2019-05-29,NA,NA,43,"SIP052019_spring",16,62
"907","SIP","SIP06",2019,"SIP062019","spring",2019-04-16,2019-05-29,NA,NA,43,"SIP062019_spring",31,182
"908","SIP","SIP07",2019,"SIP072019","spring",2019-04-16,2019-05-29,NA,NA,43,"SIP072019_spring",18,38
"909","SIP","SIP08",2019,"SIP082019","spring",2019-04-16,2019-05-29,NA,NA,43,"SIP082019_spring",23,63
"910","SIP","SIP09",2019,"SIP092019","spring",2019-04-16,2019-05-29,NA,NA,43,"SIP092019_spring",25,96
"911","SIP","SIP10",2019,"SIP102019","spring",2019-04-16,2019-05-29,NA,NA,43,"SIP102019_spring",18,75
"912","SIP","SIP11",2019,"SIP112019","spring",2019-04-16,2019-05-29,NA,NA,43,"SIP112019_spring",19,87
"913","SIP","SIP12",2019,"SIP122019","spring",2019-04-16,2019-05-29,NA,NA,43,"SIP122019_spring",16,43
"914","SIP","SIP13",2019,"SIP132019","spring",2019-04-16,2019-05-29,NA,NA,43,"SIP132019_spring",22,55
"915","SIP","SIP14",2019,"SIP142019","spring",2019-04-16,2019-05-29,NA,NA,43,"SIP142019_spring",27,208
"916","SIP","SIP15",2019,"SIP152019","spring",2019-04-16,2019-05-29,NA,NA,43,"SIP152019_spring",25,145
"917","SIP","SIP16",2019,"SIP162019","spring",2019-04-16,2019-05-29,NA,NA,43,"SIP162019_spring",15,81
"918","SST","SST01",2019,"SST012019","spring",2019-04-15,2019-05-27,NA,NA,42,"SST012019_spring",39,293
"919","SST","SST02",2019,"SST022019","spring",2019-04-15,2019-05-27,NA,NA,42,"SST022019_spring",40,519
"920","SST","SST03",2019,"SST032019","spring",2019-04-15,2019-05-27,NA,NA,42,"SST032019_spring",33,585
"921","SST","SST04",2019,"SST042019","spring",2019-04-15,2019-05-27,NA,NA,42,"SST042019_spring",48,1069
"922","SST","SST05",2019,"SST052019","spring",2019-04-15,2019-05-27,NA,NA,42,"SST052019_spring",36,464
"923","SST","SST06",2019,"SST062019","spring",2019-04-29,2019-05-13,NA,NA,14,"SST062019_spring",8,41
"924","SST","SST07",2019,"SST072019","spring",2019-04-15,2019-05-27,NA,NA,42,"SST072019_spring",26,163
"925","SST","SST08",2019,"SST082019","spring",2019-04-15,2019-05-27,NA,NA,42,"SST082019_spring",46,753
"926","SST","SST09",2019,"SST092019","spring",2019-04-15,2019-05-27,NA,NA,42,"SST092019_spring",51,375
"927","SST","SST10",2019,"SST102019","spring",2019-04-15,2019-05-27,NA,NA,42,"SST102019_spring",43,1525
"928","SST","SST11",2019,"SST112019","spring",2019-04-15,2019-05-27,NA,NA,42,"SST112019_spring",33,3090
"929","SST","SST12",2019,"SST122019","spring",2019-04-15,2019-05-27,NA,NA,42,"SST122019_spring",26,647
"930","SST","SST13",2019,"SST132019","spring",2019-04-15,2019-05-27,NA,NA,42,"SST132019_spring",40,514
"931","SST","SST14",2019,"SST142019","spring",2019-04-15,2019-05-27,NA,NA,42,"SST142019_spring",40,1596
"932","SST","SST15",2019,"SST152019","spring",2019-04-15,2019-05-27,NA,NA,42,"SST152019_spring",41,1702
"933","SST","SST16",2019,"SST162019","spring",2019-04-15,2019-05-27,NA,NA,42,"SST162019_spring",43,3126
"934","WAN","WAN01",2019,"WAN012019","spring",2019-04-17,2019-05-29,NA,NA,42,"WAN012019_spring",39,346
"935","WAN","WAN02",2019,"WAN022019","spring",2019-04-17,2019-05-29,NA,NA,42,"WAN022019_spring",39,225
"936","WAN","WAN03",2019,"WAN032019","spring",2019-04-17,2019-05-29,NA,NA,42,"WAN032019_spring",28,140
"937","WAN","WAN04",2019,"WAN042019","spring",2019-04-17,2019-05-29,NA,NA,42,"WAN042019_spring",37,322
"938","WAN","WAN05",2019,"WAN052019","spring",2019-04-17,2019-05-29,NA,NA,42,"WAN052019_spring",36,203
"939","WAN","WAN06",2019,"WAN062019","spring",2019-04-17,2019-05-29,NA,NA,42,"WAN062019_spring",34,190
"940","WAN","WAN07",2019,"WAN072019","spring",2019-04-17,2019-05-29,NA,NA,42,"WAN072019_spring",17,36
"941","WAN","WAN08",2019,"WAN082019","spring",2019-04-17,2019-05-29,NA,NA,42,"WAN082019_spring",19,130
"942","WAN","WAN09",2019,"WAN092019","spring",2019-04-17,2019-05-29,NA,NA,42,"WAN092019_spring",52,802
"943","WAN","WAN10",2019,"WAN102019","spring",2019-04-17,2019-05-29,NA,NA,42,"WAN102019_spring",40,177
"944","WAN","WAN11",2019,"WAN112019","spring",2019-04-17,2019-05-15,NA,NA,28,"WAN112019_spring",10,61
"945","WAN","WAN12",2019,"WAN122019","spring",2019-04-17,2019-05-29,NA,NA,42,"WAN122019_spring",34,420
"946","WAN","WAN13",2019,"WAN132019","spring",2019-04-17,2019-05-29,NA,NA,42,"WAN132019_spring",35,277
"947","WAN","WAN14",2019,"WAN142019","spring",2019-04-17,2019-05-29,NA,NA,42,"WAN142019_spring",25,71
"948","WAN","WAN15",2019,"WAN152019","spring",2019-04-17,2019-05-29,NA,NA,42,"WAN152019_spring",27,70
"949","WAN","WAN16",2019,"WAN162019","spring",2019-04-17,2019-05-29,NA,NA,42,"WAN162019_spring",25,68
"950","FBG","FBG01",2020,"FBG012020","spring",2020-04-15,2020-05-27,NA,NA,42,"FBG012020_spring",31,249
"951","FBG","FBG02",2020,"FBG022020","spring",2020-04-15,2020-05-27,NA,NA,42,"FBG022020_spring",28,68
"952","FBG","FBG03",2020,"FBG032020","spring",2020-05-13,2020-05-27,NA,NA,14,"FBG032020_spring",8,12
"953","FBG","FBG04",2020,"FBG042020","spring",2020-04-15,2020-05-27,NA,NA,42,"FBG042020_spring",30,87
"954","FBG","FBG05",2020,"FBG052020","spring",2020-04-15,2020-05-13,NA,NA,28,"FBG052020_spring",28,82
"955","FBG","FBG06",2020,"FBG062020","spring",2020-04-29,2020-05-27,NA,NA,28,"FBG062020_spring",10,16
"956","FBG","FBG07",2020,"FBG072020","spring",2020-04-15,2020-05-27,NA,NA,42,"FBG072020_spring",13,27
"957","FBG","FBG08",2020,"FBG082020","spring",2020-04-15,2020-05-27,NA,NA,42,"FBG082020_spring",13,62
"958","FBG","FBG09",2020,"FBG092020","spring",2020-04-15,2020-05-27,NA,NA,42,"FBG092020_spring",35,695
"959","FBG","FBG10",2020,"FBG102020","spring",2020-04-29,2020-05-27,NA,NA,28,"FBG102020_spring",19,72
"960","FBG","FBG11",2020,"FBG112020","spring",2020-04-15,2020-05-27,NA,NA,42,"FBG112020_spring",20,94
"961","FBG","FBG12",2020,"FBG122020","spring",2020-04-15,2020-05-27,NA,NA,42,"FBG122020_spring",15,69
"962","FBG","FBG13",2020,"FBG132020","spring",2020-04-15,2020-05-27,NA,NA,42,"FBG132020_spring",36,99
"963","FBG","FBG14",2020,"FBG142020","spring",2020-04-15,2020-05-27,NA,NA,42,"FBG142020_spring",24,92
"964","FBG","FBG15",2020,"FBG152020","spring",2020-04-15,2020-05-27,NA,NA,42,"FBG152020_spring",20,36
"965","FBG","FBG16",2020,"FBG162020","spring",2020-04-15,2020-05-27,NA,NA,42,"FBG162020_spring",22,53
"966","GFH","GFH01",2020,"GFH012020","spring",2020-04-16,2020-05-29,NA,NA,43,"GFH012020_spring",12,36
"967","GFH","GFH02",2020,"GFH022020","spring",2020-04-16,2020-05-29,NA,NA,43,"GFH022020_spring",28,108
"968","GFH","GFH03",2020,"GFH032020","spring",2020-04-16,2020-05-29,NA,NA,43,"GFH032020_spring",38,163
"969","GFH","GFH04",2020,"GFH042020","spring",2020-04-16,2020-05-29,NA,NA,43,"GFH042020_spring",26,94
"970","GFH","GFH05",2020,"GFH052020","spring",2020-04-16,2020-05-29,NA,NA,43,"GFH052020_spring",24,112
"971","GFH","GFH06",2020,"GFH062020","spring",2020-04-16,2020-05-29,NA,NA,43,"GFH062020_spring",13,31
"972","GFH","GFH07",2020,"GFH072020","spring",2020-04-16,2020-05-14,NA,NA,28,"GFH072020_spring",13,36
"973","GFH","GFH08",2020,"GFH082020","spring",2020-04-16,2020-05-29,NA,NA,43,"GFH082020_spring",14,36
