"","landscape","site","year","StartDate","EndDate","exposure","uniqueID","season","sample_ID","honey.bee.abund","mean.sampling.date"
"893","HAR","HAR02",2013,2013-05-14,2013-05-28,14,"HAR022013","spring","HAR022013_2013-05-14",0,141
"894","HAR","HAR03",2013,2013-05-14,2013-05-28,14,"HAR032013","spring","HAR032013_2013-05-14",0,141
"895","HAR","HAR04",2013,2013-05-14,2013-05-28,14,"HAR042013","spring","HAR042013_2013-05-14",0,141
"896","HAR","HAR05",2013,2013-05-14,2013-05-28,14,"HAR052013","spring","HAR052013_2013-05-14",1,141
"897","HAR","HAR06",2013,2013-05-14,2013-05-28,14,"HAR062013","spring","HAR062013_2013-05-14",0,141
"898","HAR","HAR07",2013,2013-05-14,2013-05-28,14,"HAR072013","spring","HAR072013_2013-05-14",0,141
"899","HAR","HAR08",2013,2013-05-14,2013-05-28,14,"HAR082013","spring","HAR082013_2013-05-14",0,141
"900","HAR","HAR09",2013,2013-05-14,2013-05-28,14,"HAR092013","spring","HAR092013_2013-05-14",0,141
"901","HAR","HAR10",2013,2013-05-14,2013-05-28,14,"HAR102013","spring","HAR102013_2013-05-14",0,141
"902","HAR","HAR11",2013,2013-05-14,2013-05-28,14,"HAR112013","spring","HAR112013_2013-05-14",0,141
"903","HAR","HAR12",2013,2013-05-14,2013-05-28,14,"HAR122013","spring","HAR122013_2013-05-14",0,141
"904","HAR","HAR13",2013,2013-05-14,2013-05-28,14,"HAR132013","spring","HAR132013_2013-05-14",0,141
"905","HAR","HAR14",2013,2013-05-14,2013-05-28,14,"HAR142013","spring","HAR142013_2013-05-14",1,141
"906","HAR","HAR15",2013,2013-05-14,2013-05-28,14,"HAR152013","spring","HAR152013_2013-05-14",4,141
"907","HAR","HAR16",2013,2013-05-14,2013-05-28,14,"HAR162013","spring","HAR162013_2013-05-14",0,141
"908","WAN","WAN01",2013,2013-05-14,2013-05-28,14,"WAN012013","spring","WAN012013_2013-05-14",7,141
"909","WAN","WAN02",2013,2013-05-14,2013-05-28,14,"WAN022013","spring","WAN022013_2013-05-14",1,141
"910","WAN","WAN03",2013,2013-05-14,2013-05-28,14,"WAN032013","spring","WAN032013_2013-05-14",1,141
"911","WAN","WAN04",2013,2013-05-14,2013-05-28,14,"WAN042013","spring","WAN042013_2013-05-14",2,141
"912","WAN","WAN05",2013,2013-05-14,2013-05-28,14,"WAN052013","spring","WAN052013_2013-05-14",1,141
"913","WAN","WAN06",2013,2013-05-14,2013-05-28,14,"WAN062013","spring","WAN062013_2013-05-14",0,141
"914","WAN","WAN07",2013,2013-05-14,2013-05-28,14,"WAN072013","spring","WAN072013_2013-05-14",0,141
"915","WAN","WAN08",2013,2013-05-14,2013-05-28,14,"WAN082013","spring","WAN082013_2013-05-14",0,141
"916","WAN","WAN09",2013,2013-05-14,2013-05-28,14,"WAN092013","spring","WAN092013_2013-05-14",3,141
"917","WAN","WAN10",2013,2013-05-14,2013-05-28,14,"WAN102013","spring","WAN102013_2013-05-14",9,141
"918","WAN","WAN11",2013,2013-05-14,2013-05-28,14,"WAN112013","spring","WAN112013_2013-05-14",0,141
"919","WAN","WAN12",2013,2013-05-14,2013-05-28,14,"WAN122013","spring","WAN122013_2013-05-14",1,141
"920","WAN","WAN13",2013,2013-05-14,2013-05-28,14,"WAN132013","spring","WAN132013_2013-05-14",41,141
"921","WAN","WAN14",2013,2013-05-14,2013-05-28,14,"WAN142013","spring","WAN142013_2013-05-14",10,141
"922","WAN","WAN15",2013,2013-05-14,2013-05-28,14,"WAN152013","spring","WAN152013_2013-05-14",2,141
"923","WAN","WAN16",2013,2013-05-14,2013-05-28,14,"WAN162013","spring","WAN162013_2013-05-14",0,141
"924","SST","SST01",2013,2013-05-13,2013-05-29,16,"SST012013","spring","SST012013_2013-05-13",0,141
"925","SST","SST02",2013,2013-05-13,2013-05-29,16,"SST022013","spring","SST022013_2013-05-13",0,141
"926","SST","SST03",2013,2013-05-13,2013-05-29,16,"SST032013","spring","SST032013_2013-05-13",1,141
"927","SST","SST04",2013,2013-05-13,2013-05-29,16,"SST042013","spring","SST042013_2013-05-13",0,141
"928","SST","SST05",2013,2013-05-13,2013-05-29,16,"SST052013","spring","SST052013_2013-05-13",0,141
"929","SST","SST06",2013,2013-05-13,2013-05-29,16,"SST062013","spring","SST062013_2013-05-13",0,141
"930","SST","SST07",2013,2013-05-13,2013-05-29,16,"SST072013","spring","SST072013_2013-05-13",0,141
"931","SST","SST08",2013,2013-05-13,2013-05-29,16,"SST082013","spring","SST082013_2013-05-13",0,141
"932","SST","SST09",2013,2013-05-13,2013-05-29,16,"SST092013","spring","SST092013_2013-05-13",0,141
"933","SST","SST10",2013,2013-05-13,2013-05-29,16,"SST102013","spring","SST102013_2013-05-13",1,141
"934","SST","SST11",2013,2013-05-13,2013-05-29,16,"SST112013","spring","SST112013_2013-05-13",0,141
"935","SST","SST12",2013,2013-05-13,2013-05-29,16,"SST122013","spring","SST122013_2013-05-13",0,141
"936","SST","SST13",2013,2013-05-13,2013-05-29,16,"SST132013","spring","SST132013_2013-05-13",0,141
"937","SST","SST14",2013,2013-05-13,2013-05-29,16,"SST142013","spring","SST142013_2013-05-13",0,141
"938","SST","SST15",2013,2013-05-13,2013-05-29,16,"SST152013","spring","SST152013_2013-05-13",0,141
"939","SST","SST16",2013,2013-05-13,2013-05-29,16,"SST162013","spring","SST162013_2013-05-13",0,141
"940","GFH","GFH01",2013,2013-05-16,2013-06-03,18,"GFH012013","spring","GFH012013_2013-05-16",0,145
"941","GFH","GFH02",2013,2013-05-16,2013-06-03,18,"GFH022013","spring","GFH022013_2013-05-16",0,145
"942","GFH","GFH03",2013,2013-05-16,2013-06-03,18,"GFH032013","spring","GFH032013_2013-05-16",0,145
"943","GFH","GFH04",2013,2013-05-16,2013-06-03,18,"GFH042013","spring","GFH042013_2013-05-16",0,145
"944","GFH","GFH05",2013,2013-05-16,2013-06-03,18,"GFH052013","spring","GFH052013_2013-05-16",0,145
"945","GFH","GFH06",2013,2013-05-16,2013-06-03,18,"GFH062013","spring","GFH062013_2013-05-16",0,145
"946","GFH","GFH07",2013,2013-05-16,2013-06-03,18,"GFH072013","spring","GFH072013_2013-05-16",0,145
"947","GFH","GFH08",2013,2013-05-16,2013-06-03,18,"GFH082013","spring","GFH082013_2013-05-16",0,145
"948","GFH","GFH09",2013,2013-05-16,2013-06-03,18,"GFH092013","spring","GFH092013_2013-05-16",0,145
"949","GFH","GFH10",2013,2013-05-16,2013-06-03,18,"GFH102013","spring","GFH102013_2013-05-16",0,145
"950","GFH","GFH11",2013,2013-05-16,2013-06-03,18,"GFH112013","spring","GFH112013_2013-05-16",0,145
"951","GFH","GFH12",2013,2013-05-16,2013-06-03,18,"GFH122013","spring","GFH122013_2013-05-16",0,145
"952","GFH","GFH13",2013,2013-05-16,2013-06-03,18,"GFH132013","spring","GFH132013_2013-05-16",2,145
"953","GFH","GFH14",2013,2013-05-16,2013-06-03,18,"GFH142013","spring","GFH142013_2013-05-16",0,145
"954","GFH","GFH15",2013,2013-05-16,2013-06-03,18,"GFH152013","spring","GFH152013_2013-05-16",0,145
"955","GFH","GFH16",2013,2013-05-16,2013-06-03,18,"GFH162013","spring","GFH162013_2013-05-16",0,145
"956","SIP","SIP01",2013,2013-05-16,2013-06-03,18,"SIP012013","spring","SIP012013_2013-05-16",0,145
"957","SIP","SIP02",2013,2013-05-16,2013-06-03,18,"SIP022013","spring","SIP022013_2013-05-16",0,145
"958","SIP","SIP03",2013,2013-05-16,2013-06-03,18,"SIP032013","spring","SIP032013_2013-05-16",0,145
"959","SIP","SIP05",2013,2013-05-16,2013-06-03,18,"SIP052013","spring","SIP052013_2013-05-16",0,145
"960","SIP","SIP07",2013,2013-05-16,2013-06-03,18,"SIP072013","spring","SIP072013_2013-05-16",0,145
"961","SIP","SIP08",2013,2013-05-16,2013-06-03,18,"SIP082013","spring","SIP082013_2013-05-16",0,145
"962","SIP","SIP09",2013,2013-05-16,2013-06-03,18,"SIP092013","spring","SIP092013_2013-05-16",0,145
"963","SIP","SIP10",2013,2013-05-16,2013-06-03,18,"SIP102013","spring","SIP102013_2013-05-16",0,145
"964","SIP","SIP11",2013,2013-05-16,2013-06-03,18,"SIP112013","spring","SIP112013_2013-05-16",0,145
"965","SIP","SIP12",2013,2013-05-16,2013-06-03,18,"SIP122013","spring","SIP122013_2013-05-16",0,145
"966","SIP","SIP13",2013,2013-05-16,2013-06-03,18,"SIP132013","spring","SIP132013_2013-05-16",0,145
"967","SIP","SIP14",2013,2013-05-16,2013-06-03,18,"SIP142013","spring","SIP142013_2013-05-16",0,145
"968","SIP","SIP15",2013,2013-05-16,2013-06-03,18,"SIP152013","spring","SIP152013_2013-05-16",0,145
"969","SIP","SIP16",2013,2013-05-16,2013-06-03,18,"SIP162013","spring","SIP162013_2013-05-16",0,145
"970","FBG","FBG01",2013,2013-05-27,2013-06-10,14,"FBG012013","spring","FBG012013_2013-05-27",2,154
"971","FBG","FBG02",2013,2013-05-27,2013-06-10,14,"FBG022013","spring","FBG022013_2013-05-27",3,154
"972","FBG","FBG03",2013,2013-05-27,2013-06-10,14,"FBG032013","spring","FBG032013_2013-05-27",0,154
"973","FBG","FBG04",2013,2013-05-27,2013-06-10,14,"FBG042013","spring","FBG042013_2013-05-27",0,154
"974","FBG","FBG05",2013,2013-05-27,2013-06-10,14,"FBG052013","spring","FBG052013_2013-05-27",1,154
"975","FBG","FBG06",2013,2013-05-27,2013-06-10,14,"FBG062013","spring","FBG062013_2013-05-27",0,154
"976","FBG","FBG07",2013,2013-05-27,2013-06-10,14,"FBG072013","spring","FBG072013_2013-05-27",0,154
"977","FBG","FBG08",2013,2013-05-27,2013-06-10,14,"FBG082013","spring","FBG082013_2013-05-27",1,154
"978","FBG","FBG09",2013,2013-05-27,2013-06-10,14,"FBG092013","spring","FBG092013_2013-05-27",0,154
"979","FBG","FBG10",2013,2013-05-27,2013-06-10,14,"FBG102013","spring","FBG102013_2013-05-27",0,154
"980","FBG","FBG11",2013,2013-05-27,2013-06-10,14,"FBG112013","spring","FBG112013_2013-05-27",0,154
"981","FBG","FBG12",2013,2013-05-27,2013-06-10,14,"FBG122013","spring","FBG122013_2013-05-27",0,154
"982","FBG","FBG13",2013,2013-05-27,2013-06-10,14,"FBG132013","spring","FBG132013_2013-05-27",0,154
"983","FBG","FBG14",2013,2013-05-27,2013-06-10,14,"FBG142013","spring","FBG142013_2013-05-27",0,154
"984","FBG","FBG15",2013,2013-05-27,2013-06-10,14,"FBG152013","spring","FBG152013_2013-05-27",0,154
"985","FBG","FBG16",2013,2013-05-27,2013-06-10,14,"FBG162013","spring","FBG162013_2013-05-27",0,154
"986","SST","SST01",2013,2013-05-29,2013-06-10,12,"SST012013","spring","SST012013_2013-05-29",0,155
"987","SST","SST02",2013,2013-05-29,2013-06-10,12,"SST022013","spring","SST022013_2013-05-29",0,155
"988","SST","SST03",2013,2013-05-29,2013-06-10,12,"SST032013","spring","SST032013_2013-05-29",0,155
"989","SST","SST04",2013,2013-05-29,2013-06-10,12,"SST042013","spring","SST042013_2013-05-29",0,155
"990","SST","SST05",2013,2013-05-29,2013-06-10,12,"SST052013","spring","SST052013_2013-05-29",0,155
"991","SST","SST06",2013,2013-05-29,2013-06-10,12,"SST062013","spring","SST062013_2013-05-29",0,155
"992","SST","SST07",2013,2013-05-29,2013-06-10,12,"SST072013","spring","SST072013_2013-05-29",0,155
"993","SST","SST08",2013,2013-05-29,2013-06-10,12,"SST082013","spring","SST082013_2013-05-29",0,155
"994","SST","SST09",2013,2013-05-29,2013-06-10,12,"SST092013","spring","SST092013_2013-05-29",0,155
"995","SST","SST10",2013,2013-05-29,2013-06-10,12,"SST102013","spring","SST102013_2013-05-29",0,155
"996","SST","SST11",2013,2013-05-29,2013-06-10,12,"SST112013","spring","SST112013_2013-05-29",0,155
"997","SST","SST12",2013,2013-05-29,2013-06-10,12,"SST122013","spring","SST122013_2013-05-29",0,155
"998","SST","SST13",2013,2013-05-29,2013-06-10,12,"SST132013","spring","SST132013_2013-05-29",0,155
"999","SST","SST14",2013,2013-05-29,2013-06-10,12,"SST142013","spring","SST142013_2013-05-29",0,155
"1000","SST","SST15",2013,2013-05-29,2013-06-10,12,"SST152013","spring","SST152013_2013-05-29",0,155
"1001","SST","SST16",2013,2013-05-29,2013-06-10,12,"SST162013","spring","SST162013_2013-05-29",0,155
"1002","HAR","HAR01",2013,2013-05-28,2013-06-11,14,"HAR012013","spring","HAR012013_2013-05-28",0,155
"1003","HAR","HAR02",2013,2013-05-28,2013-06-11,14,"HAR022013","spring","HAR022013_2013-05-28",0,155
"1004","HAR","HAR03",2013,2013-05-28,2013-06-11,14,"HAR032013","spring","HAR032013_2013-05-28",0,155
"1005","HAR","HAR04",2013,2013-05-28,2013-06-11,14,"HAR042013","spring","HAR042013_2013-05-28",0,155
"1006","HAR","HAR05",2013,2013-05-28,2013-06-11,14,"HAR052013","spring","HAR052013_2013-05-28",0,155
"1007","HAR","HAR06",2013,2013-05-28,2013-06-11,14,"HAR062013","spring","HAR062013_2013-05-28",2,155
"1008","HAR","HAR07",2013,2013-05-28,2013-06-11,14,"HAR072013","spring","HAR072013_2013-05-28",0,155
"1009","HAR","HAR08",2013,2013-05-28,2013-06-11,14,"HAR082013","spring","HAR082013_2013-05-28",1,155
"1010","HAR","HAR09",2013,2013-05-28,2013-06-11,14,"HAR092013","spring","HAR092013_2013-05-28",1,155
"1011","HAR","HAR10",2013,2013-05-28,2013-06-11,14,"HAR102013","spring","HAR102013_2013-05-28",2,155
"1012","HAR","HAR11",2013,2013-05-28,2013-06-11,14,"HAR112013","spring","HAR112013_2013-05-28",1,155
"1013","HAR","HAR12",2013,2013-05-28,2013-06-11,14,"HAR122013","spring","HAR122013_2013-05-28",1,155
"1014","HAR","HAR13",2013,2013-05-28,2013-06-11,14,"HAR132013","spring","HAR132013_2013-05-28",0,155
"1015","HAR","HAR14",2013,2013-05-28,2013-06-11,14,"HAR142013","spring","HAR142013_2013-05-28",1,155
"1016","HAR","HAR15",2013,2013-05-28,2013-06-11,14,"HAR152013","spring","HAR152013_2013-05-28",2,155
"1017","HAR","HAR16",2013,2013-05-28,2013-06-11,14,"HAR162013","spring","HAR162013_2013-05-28",0,155
"1018","WAN","WAN01",2013,2013-05-28,2013-06-11,14,"WAN012013","spring","WAN012013_2013-05-28",1,155
"1019","WAN","WAN02",2013,2013-05-28,2013-06-11,14,"WAN022013","spring","WAN022013_2013-05-28",0,155
"1020","WAN","WAN03",2013,2013-05-28,2013-06-11,14,"WAN032013","spring","WAN032013_2013-05-28",0,155
"1021","WAN","WAN04",2013,2013-05-28,2013-06-11,14,"WAN042013","spring","WAN042013_2013-05-28",0,155
"1022","WAN","WAN05",2013,2013-05-28,2013-06-11,14,"WAN052013","spring","WAN052013_2013-05-28",1,155
"1023","WAN","WAN06",2013,2013-05-28,2013-06-11,14,"WAN062013","spring","WAN062013_2013-05-28",0,155
"1024","WAN","WAN07",2013,2013-05-28,2013-06-11,14,"WAN072013","spring","WAN072013_2013-05-28",0,155
"1025","WAN","WAN08",2013,2013-05-28,2013-06-11,14,"WAN082013","spring","WAN082013_2013-05-28",0,155
"1026","WAN","WAN09",2013,2013-05-28,2013-06-11,14,"WAN092013","spring","WAN092013_2013-05-28",0,155
"1027","WAN","WAN10",2013,2013-05-28,2013-06-11,14,"WAN102013","spring","WAN102013_2013-05-28",1,155
"1028","WAN","WAN12",2013,2013-05-28,2013-06-11,14,"WAN122013","spring","WAN122013_2013-05-28",0,155
"1029","WAN","WAN13",2013,2013-05-28,2013-06-11,14,"WAN132013","spring","WAN132013_2013-05-28",4,155
"1030","WAN","WAN14",2013,2013-05-28,2013-06-11,14,"WAN142013","spring","WAN142013_2013-05-28",1,155
"1031","WAN","WAN15",2013,2013-05-28,2013-06-11,14,"WAN152013","spring","WAN152013_2013-05-28",0,155
"1032","WAN","WAN16",2013,2013-05-28,2013-06-11,14,"WAN162013","spring","WAN162013_2013-05-28",0,155
"1033","GFH","GFH01",2013,2013-06-03,2013-06-13,10,"GFH012013","spring","GFH012013_2013-06-03",0,159
"1034","GFH","GFH02",2013,2013-06-03,2013-06-13,10,"GFH022013","spring","GFH022013_2013-06-03",0,159
"1035","GFH","GFH03",2013,2013-06-03,2013-06-13,10,"GFH032013","spring","GFH032013_2013-06-03",0,159
"1036","GFH","GFH04",2013,2013-06-03,2013-06-13,10,"GFH042013","spring","GFH042013_2013-06-03",1,159
"1037","GFH","GFH05",2013,2013-06-03,2013-06-13,10,"GFH052013","spring","GFH052013_2013-06-03",1,159
"1038","GFH","GFH06",2013,2013-06-03,2013-06-13,10,"GFH062013","spring","GFH062013_2013-06-03",0,159
"1039","GFH","GFH07",2013,2013-06-03,2013-06-13,10,"GFH072013","spring","GFH072013_2013-06-03",0,159
"1040","GFH","GFH08",2013,2013-06-03,2013-06-13,10,"GFH082013","spring","GFH082013_2013-06-03",0,159
"1041","GFH","GFH09",2013,2013-06-03,2013-06-13,10,"GFH092013","spring","GFH092013_2013-06-03",0,159
"1042","GFH","GFH10",2013,2013-06-03,2013-06-13,10,"GFH102013","spring","GFH102013_2013-06-03",1,159
"1043","GFH","GFH11",2013,2013-06-03,2013-06-13,10,"GFH112013","spring","GFH112013_2013-06-03",0,159
"1044","GFH","GFH12",2013,2013-06-03,2013-06-13,10,"GFH122013","spring","GFH122013_2013-06-03",0,159
"1045","GFH","GFH13",2013,2013-06-03,2013-06-13,10,"GFH132013","spring","GFH132013_2013-06-03",0,159
"1046","GFH","GFH14",2013,2013-06-03,2013-06-13,10,"GFH142013","spring","GFH142013_2013-06-03",0,159
"1047","GFH","GFH15",2013,2013-06-03,2013-06-13,10,"GFH152013","spring","GFH152013_2013-06-03",0,159
"1048","GFH","GFH16",2013,2013-06-03,2013-06-13,10,"GFH162013","spring","GFH162013_2013-06-03",0,159
"1049","SIP","SIP01",2013,2013-06-03,2013-06-13,10,"SIP012013","spring","SIP012013_2013-06-03",3,159
"1050","SIP","SIP02",2013,2013-06-03,2013-06-13,10,"SIP022013","spring","SIP022013_2013-06-03",0,159
"1051","SIP","SIP03",2013,2013-06-03,2013-06-13,10,"SIP032013","spring","SIP032013_2013-06-03",0,159
"1052","SIP","SIP05",2013,2013-06-03,2013-06-13,10,"SIP052013","spring","SIP052013_2013-06-03",1,159
"1053","SIP","SIP06",2013,2013-06-03,2013-06-13,10,"SIP062013","spring","SIP062013_2013-06-03",1,159
"1054","SIP","SIP07",2013,2013-06-03,2013-06-13,10,"SIP072013","spring","SIP072013_2013-06-03",1,159
"1055","SIP","SIP08",2013,2013-06-03,2013-06-13,10,"SIP082013","spring","SIP082013_2013-06-03",0,159
"1056","SIP","SIP09",2013,2013-06-03,2013-06-13,10,"SIP092013","spring","SIP092013_2013-06-03",0,159
"1057","SIP","SIP10",2013,2013-06-03,2013-06-13,10,"SIP102013","spring","SIP102013_2013-06-03",2,159
"1058","SIP","SIP11",2013,2013-06-03,2013-06-13,10,"SIP112013","spring","SIP112013_2013-06-03",2,159
"1059","SIP","SIP12",2013,2013-06-03,2013-06-13,10,"SIP122013","spring","SIP122013_2013-06-03",2,159
"1060","SIP","SIP13",2013,2013-06-03,2013-06-13,10,"SIP132013","spring","SIP132013_2013-06-03",1,159
"1061","SIP","SIP14",2013,2013-06-03,2013-06-13,10,"SIP142013","spring","SIP142013_2013-06-03",0,159
"1062","SIP","SIP15",2013,2013-06-03,2013-06-13,10,"SIP152013","spring","SIP152013_2013-06-03",2,159
"1063","SIP","SIP16",2013,2013-06-03,2013-06-13,10,"SIP162013","spring","SIP162013_2013-06-03",0,159
"1064","FBG","FBG01",2014,2014-04-14,2014-04-28,14,"FBG012014","spring","FBG012014_2014-04-14",0,111
"1065","FBG","FBG02",2014,2014-04-14,2014-04-28,14,"FBG022014","spring","FBG022014_2014-04-14",6,111
"1066","FBG","FBG03",2014,2014-04-14,2014-04-28,14,"FBG032014","spring","FBG032014_2014-04-14",0,111
"1067","FBG","FBG04",2014,2014-04-14,2014-04-28,14,"FBG042014","spring","FBG042014_2014-04-14",0,111
"1068","FBG","FBG05",2014,2014-04-14,2014-04-28,14,"FBG052014","spring","FBG052014_2014-04-14",0,111
"1069","FBG","FBG06",2014,2014-04-14,2014-04-28,14,"FBG062014","spring","FBG062014_2014-04-14",1,111
"1070","FBG","FBG07",2014,2014-04-14,2014-04-28,14,"FBG072014","spring","FBG072014_2014-04-14",0,111
"1071","FBG","FBG08",2014,2014-04-14,2014-04-28,14,"FBG082014","spring","FBG082014_2014-04-14",0,111
"1072","FBG","FBG09",2014,2014-04-14,2014-04-28,14,"FBG092014","spring","FBG092014_2014-04-14",1,111
"1073","FBG","FBG10",2014,2014-04-14,2014-04-28,14,"FBG102014","spring","FBG102014_2014-04-14",0,111
"1074","FBG","FBG11",2014,2014-04-14,2014-04-28,14,"FBG112014","spring","FBG112014_2014-04-14",0,111
"1075","FBG","FBG12",2014,2014-04-14,2014-04-28,14,"FBG122014","spring","FBG122014_2014-04-14",0,111
"1076","FBG","FBG13",2014,2014-04-14,2014-04-28,14,"FBG132014","spring","FBG132014_2014-04-14",2,111
"1077","FBG","FBG14",2014,2014-04-14,2014-04-28,14,"FBG142014","spring","FBG142014_2014-04-14",0,111
"1078","FBG","FBG15",2014,2014-04-14,2014-04-28,14,"FBG152014","spring","FBG152014_2014-04-14",0,111
"1079","FBG","FBG16",2014,2014-04-14,2014-04-28,14,"FBG162014","spring","FBG162014_2014-04-14",2,111
"1080","SST","SST02",2014,2014-04-14,2014-04-28,14,"SST022014","spring","SST022014_2014-04-14",0,111
"1081","SST","SST03",2014,2014-04-14,2014-04-28,14,"SST032014","spring","SST032014_2014-04-14",1,111
"1082","SST","SST04",2014,2014-04-14,2014-04-28,14,"SST042014","spring","SST042014_2014-04-14",1,111
"1083","SST","SST05",2014,2014-04-14,2014-04-28,14,"SST052014","spring","SST052014_2014-04-14",0,111
"1084","SST","SST06",2014,2014-04-14,2014-04-28,14,"SST062014","spring","SST062014_2014-04-14",0,111
"1085","SST","SST07",2014,2014-04-14,2014-04-28,14,"SST072014","spring","SST072014_2014-04-14",0,111
"1086","SST","SST08",2014,2014-04-14,2014-04-28,14,"SST082014","spring","SST082014_2014-04-14",0,111
"1087","SST","SST09",2014,2014-04-14,2014-04-28,14,"SST092014","spring","SST092014_2014-04-14",0,111
"1088","SST","SST10",2014,2014-04-14,2014-04-28,14,"SST102014","spring","SST102014_2014-04-14",1,111
"1089","SST","SST11",2014,2014-04-14,2014-04-28,14,"SST112014","spring","SST112014_2014-04-14",0,111
"1090","SST","SST12",2014,2014-04-14,2014-04-28,14,"SST122014","spring","SST122014_2014-04-14",0,111
"1091","SST","SST13",2014,2014-04-14,2014-04-28,14,"SST132014","spring","SST132014_2014-04-14",0,111
"1092","SST","SST14",2014,2014-04-14,2014-04-28,14,"SST142014","spring","SST142014_2014-04-14",0,111
"1093","SST","SST15",2014,2014-04-14,2014-04-28,14,"SST152014","spring","SST152014_2014-04-14",0,111
"1094","SST","SST16",2014,2014-04-14,2014-04-28,14,"SST162014","spring","SST162014_2014-04-14",0,111
"1095","HAR","HAR01",2014,2014-04-15,2014-04-29,14,"HAR012014","spring","HAR012014_2014-04-15",0,112
"1096","HAR","HAR02",2014,2014-04-15,2014-04-29,14,"HAR022014","spring","HAR022014_2014-04-15",0,112
"1097","HAR","HAR03",2014,2014-04-15,2014-04-29,14,"HAR032014","spring","HAR032014_2014-04-15",0,112
"1098","HAR","HAR04",2014,2014-04-15,2014-04-29,14,"HAR042014","spring","HAR042014_2014-04-15",0,112
"1099","HAR","HAR05",2014,2014-04-15,2014-04-29,14,"HAR052014","spring","HAR052014_2014-04-15",4,112
"1100","HAR","HAR06",2014,2014-04-15,2014-04-29,14,"HAR062014","spring","HAR062014_2014-04-15",1,112
